Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total Full-time & Part-time Students
35,Giles County Public Schools,400,NARROWS ELEM/MID.,PK,7,0,,46,,53,56,51,58,52,52,64,,,,,,,432,0,432
35,Giles County Public Schools,470,NARROWS HIGH,8,12,,,,,,,,,,,,71,65,80,68,60,,344,0,344
36,Gloucester County Public Schools,250,ABINGDON ELEM,PK,5,31,,96,,85,110,100,97,102,,,,,,,,,621,0,621
36,Gloucester County Public Schools,240,ACHILLES ELEM,PK,5,20,,52,,65,55,77,76,51,,,,,,,,,396,0,396
36,Gloucester County Public Schools,381,BETHEL ELEM,PK,5,38,,78,,77,77,86,73,85,,,,,,,,,514,0,514
36,Gloucester County Public Schools,100,BOTETOURT ELEM,PK,5,25,,87,,93,100,91,99,87,,,,,,,,,582,0,582
36,Gloucester County Public Schools,260,GLOUCESTER HIGH,9,12,,,,,,,,,,,,,472,392,471,445,,"1,780",0,"1,780"
36,Gloucester County Public Schools,802,PAGE MIDDLE,6,8,,,,,,,,,,186,244,206,,,,,,636,0,636
36,Gloucester County Public Schools,280,PEASLEY MIDDLE,6,8,,,,,,,,,,181,230,235,,,,,,646,0,646
36,Gloucester County Public Schools,270,PETSWORTH ELEM,PK,5,22,,46,,52,57,44,51,53,,,,,,,,,325,0,325
37,Goochland County Public Schools,120,BYRD ELEM,PK,5,19,,50,,53,46,58,59,51,,,,,,,,,336,0,336
37,Goochland County Public Schools,360,GOOCHLAND ELEM,PK,5,34,,41,,54,39,70,53,63,,,,,,,,,354,0,354
37,Goochland County Public Schools,220,GOOCHLAND HIGH,9,12,,,,,,,,,,,,,217,227,185,197,,826,0,826
37,Goochland County Public Schools,340,GOOCHLAND MIDDLE,6,8,,,,,,,,,,203,182,207,,,,,,592,0,592
37,Goochland County Public Schools,260,RANDOLPH ELEM,KG,5,24,,59,,80,78,91,79,75,,,,,,,,,486,0,486
38,Grayson County Public Schools,440,BAYWOOD ELEM,PK,5,21,,23,,18,21,17,19,14,,,,,,,,,133,0,133
38,Grayson County Public Schools,480,FAIRVIEW ELEM,KG,5,0,,17,,15,12,23,18,17,,,,,,,,,102,0,102
38,Grayson County Public Schools,911,FRIES SCHOOL,PK,7,17,,29,,29,27,24,33,24,27,21,,,,,,,231,0,231
38,Grayson County Public Schools,421,GRAYSON COUNTY HIGH,9,12,,,,,,,,,,,,,129,125,126,137,,517,0,517
38,Grayson County Public Schools,430,GRAYSON HIGHLANDS,PK,7,9,,15,,12,18,17,25,20,16,11,,,,,,,143,0,143
38,Grayson County Public Schools,422,INDEPENDENCE ELEM,KG,5,,,44,,38,33,43,43,44,,,,,,,,,245,0,245
38,Grayson County Public Schools,11,INDEPENDENCE MIDDLE,6,8,,,,,,,,,,69,66,138,,,,,,273,0,273
39,Greene County Public Schools,20,NATHANAEL GREENE ELEM,3,5,,,,,,,150,137,143,,,,,,,,,430,0,430
39,Greene County Public Schools,10,NATHANAEL GREENE PRIMARY SCHOOL,PK,2,53,,111,,115,124,,,,,,,,,,,,403,0,403
39,Greene County Public Schools,30,RUCKERSVILLE ELEM,KG,5,,,86,,107,121,96,104,98,,,,,,,,,612,0,612
39,Greene County Public Schools,72,WILLIAM MONROE HIGH,9,12,,,,,,,,,,,,,247,255,238,243,,983,0,983
39,Greene County Public Schools,71,WILLIAM MONROE MIDDLE,6,8,,,,,,,,,,264,245,240,,,,,,749,0,749
40,Greensville County Public Schools,260,BELFIELD ELEM,5,5,,,,,,,,,178,,,,,,,,,178,0,178
40,Greensville County Public Schools,190,EDWARD W WYATT MIDDLE,5,8,,,,,,,,,3,167,186,199,,,,,,555,0,555
40,Greensville County Public Schools,200,GREENSVILLE COUNTY HIGH,9,12,,,,,,,,,,,,,178,193,192,155,,718,0,718
40,Greensville County Public Schools,50,GREENSVILLE ELEM,PK,5,111,,189,,176,181,238,201,,,,,,,,,,"1,096",0,"1,096"
41,Halifax County Public Schools,"1,560",CLAYS MILL ELEM,KG,5,25,,18,,16,23,23,20,37,,,,,,,,,162,0,162
41,Halifax County Public Schools,"1,501",CLUSTER SPRINGS EARLY LEARNING CTR,PK,PK,67,,,,,,,,,,,,,,,,,67,0,67
41,Halifax County Public Schools,20,CLUSTER SPRINGS ELEM,KG,5,,,90,,82,105,94,92,95,,,,,,,,,558,1,559
41,Halifax County Public Schools,10,HALIFAX COUNTY HIGH,9,12,,,,,,,,,,,,,397,386,404,361,,"1,548",1,"1,549"
41,Halifax County Public Schools,"1,480",HALIFAX COUNTY MIDDLE,6,8,,,,,,,,,,379,386,391,,,,,,"1,156",1,"1,157"
41,Halifax County Public Schools,"1,550",MEADVILLE ELEM,KG,5,18,,21,,17,29,26,33,31,,,,,,,,,175,0,175
41,Halifax County Public Schools,"1,510",SCOTTSBURG ELEM,KG,5,29,,37,,47,34,34,50,32,,,,,,,,,263,0,263
41,Halifax County Public Schools,"1,521",SINAI ELEM,KG,5,18,,33,,35,46,40,43,28,,,,,,,,,243,0,243
41,Halifax County Public Schools,30,SOUTH BOSTON ELEM,KG,5,,,100,,125,108,128,103,126,,,,,,,,,690,0,690
41,Halifax County Public Schools,950,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,PK,PK,103,,,,,,,,,,,,,,,,,103,0,103
41,Halifax County Public Schools,"1,490",SYDNOR JENNINGS ELEM,KG,5,25,,35,,33,31,40,32,26,,,,,,,,,222,0,222
112,Hampton City Public Schools,500,A.W.E. BASSETTE ELEM,PK,5,11,,98,,92,80,62,74,82,,,,,,,,,499,0,499
112,Hampton City Public Schools,160,ABERDEEN ELEM,PK,5,50,,67,,76,63,82,70,62,,,,,,,,,470,0,470
112,Hampton City Public Schools,260,ALFRED S. FORREST ELEM,KG,5,3,,75,,84,91,89,81,81,,,,,,,,,504,0,504
112,Hampton City Public Schools,120,ARMSTRONG ELEM,KG,5,,,48,,50,70,46,47,44,,,,,,,,,305,0,305
112,Hampton City Public Schools,330,BARRON ELEM,PK,5,13,,60,,68,62,71,68,69,,,,,,,,,411,0,411
112,Hampton City Public Schools,350,BENJAMIN SYMS MIDDLE,6,8,,,,,,,,,,304,314,343,,,,,,961,0,961
112,Hampton City Public Schools,430,BETHEL HIGH,9,12,,,,,,,,,,,,,563,457,453,353,,"1,826",0,"1,826"
112,Hampton City Public Schools,470,BOOKER ELEM,KG,5,,,49,,55,66,76,74,74,,,,,,,,,394,0,394
112,Hampton City Public Schools,450,C. ALTON LINDSAY MIDDLE,6,8,,,,,,,,,,233,206,214,,,,,,653,0,653
112,Hampton City Public Schools,460,CAPTAIN JOHN SMITH ELEM,PK,5,37,,74,,62,65,73,73,69,,,,,,,,,453,0,453
112,Hampton City Public Schools,420,CHRISTOPHER C. KRAFT ELEM,KG,5,1,,72,,82,72,88,94,89,,,,,,,,,498,0,498
112,Hampton City Public Schools,30,FRANCIS ASBURY ELEM,KG,5,1,,70,,59,63,61,75,56,,,,,,,,,385,0,385
112,Hampton City Public Schools,70,FRANCIS W. JONES MAGNET MIDDLE,6,8,,,,,,,,,,241,227,221,,,,,,689,0,689
112,Hampton City Public Schools,650,GEORGE P PHENIX ELEM,PK,8,95,,106,,160,134,162,180,142,172,164,149,,,,,,"1,464",0,"1,464"
112,Hampton City Public Schools,280,HAMPTON HIGH,9,12,,,,,,,,,,,,,499,369,308,303,,"1,479",0,"1,479"
112,Hampton City Public Schools,640,HUNTER B ANDREWS ,PK,8,89,,99,,113,103,113,138,100,117,116,135,,,,,,"1,123",0,"1,123"
112,Hampton City Public Schools,250,JANE H. BRYAN ELEM,PK,5,5,,54,,64,66,70,75,60,,,,,,,,,394,0,394
112,Hampton City Public Schools,300,JEFFERSON DAVIS MIDDLE,6,8,,,,,,,,,,204,217,233,,,,,,654,0,654
112,Hampton City Public Schools,270,JOHN B. CARY ELEM,PK,5,,,44,,71,63,57,64,58,,,,,,,,,357,0,357
112,Hampton City Public Schools,440,JOHN TYLER ELEM,PK,5,2,,93,,68,63,71,86,64,,,,,,,,,447,0,447
112,Hampton City Public Schools,320,KECOUGHTAN HIGH,9,12,,,,,,,,,,,,,520,457,418,363,,"1,758",1,"1,759"
112,Hampton City Public Schools,490,LUTHER W. MACHEN ELEM,PK,5,0,,66,,83,59,84,65,67,,,,,,,,,424,0,424
112,Hampton City Public Schools,210,MOTON EARLY CHILDHOOD CENTER,PK,PK,278,,,,,,,,,,,,,,,,,278,0,278
112,Hampton City Public Schools,410,PAUL BURBANK ELEM,KG,5,34,,74,,60,59,49,66,58,,,,,,,,,400,0,400
112,Hampton City Public Schools,370,PHILLIPS ELEM,KG,5,0,,60,,79,71,68,64,82,,,,,,,,,424,0,424
112,Hampton City Public Schools,50,PHOEBUS HIGH,9,12,,,,,,,,,,,,,349,294,247,203,,"1,093",0,"1,093"
112,Hampton City Public Schools,180,SAMUEL P. LANGLEY ELEM,KG,5,34,,84,,92,94,76,89,81,,,,,,,,,550,0,550
112,Hampton City Public Schools,380,THOMAS EATON MIDDLE,6,8,,,,,,,,,,240,215,211,,,,,,666,0,666
112,Hampton City Public Schools,360,TUCKER-CAPPS ELEM,PK,5,9,,47,,40,64,60,58,49,,,,,,,,,327,0,327
112,Hampton City Public Schools,80,WILLIAM MASON COOPER ELEM,PK,5,11,,65,,65,65,64,67,63,,,,,,,,,400,0,400
42,Hanover County Public Schools,62,ATLEE HIGH,9,12,,,,,,,,,,,,,400,426,406,453,,"1,685",0,"1,685"
42,Hanover County Public Schools,360,BATTLEFIELD PARK ELEM,PK,5,11,,60,,63,65,77,88,96,,,,,,,,,460,0,460
42,Hanover County Public Schools,20,BEAVERDAM ELEM,PK,5,3,,45,,65,44,48,59,73,,,,,,,,,337,0,337
42,Hanover County Public Schools,61,CHICKAHOMINY MIDDLE,6,8,,,,,,,,,,402,423,382,,,,,,"1,207",0,"1,207"
42,Hanover County Public Schools,70,COLD HARBOR ELEM,PK,5,31,,84,,75,97,93,90,99,,,,,,,,,569,0,569
42,Hanover County Public Schools,551,COOL SPRING ELEM,PK,5,3,,87,,114,100,119,98,114,,,,,,,,,635,0,635
42,Hanover County Public Schools,430,ELMONT ELEM,PK,5,27,,51,,60,72,66,73,68,,,,,,,,,417,0,417
42,Hanover County Public Schools,554,HANOVER HIGH,9,12,,,,,,,,,,,,,319,352,323,336,,"1,330",0,"1,330"
42,Hanover County Public Schools,150,HENRY CLAY ELEM,PK,2,65,,91,,121,113,,,,,,,,,,,,390,0,390
42,Hanover County Public Schools,162,JOHN M. GANDY ELEM,3,5,,,,,,,101,116,111,,,,,,,,,328,0,328
42,Hanover County Public Schools,200,KERSEY CREEK ELEM,PK,5,21,,138,,99,132,100,108,114,,,,,,,,,712,0,712
42,Hanover County Public Schools,210,LAUREL MEADOW ELEM,PK,5,24,,94,,85,92,105,108,102,,,,,,,,,610,0,610
42,Hanover County Public Schools,370,LEE DAVIS HIGH,9,12,,,,,,,,,,,,,362,386,398,367,,"1,513",0,"1,513"
42,Hanover County Public Schools,450,LIBERTY MIDDLE,6,8,,,,,,,,,,329,336,335,,,,,,"1,000",0,"1,000"
42,Hanover County Public Schools,420,MECHANICSVILLE ELEM,PK,5,56,,98,,98,90,109,97,91,,,,,,,,,639,0,639
42,Hanover County Public Schools,553,OAK KNOLL MIDDLE,6,8,,,,,,,,,,300,301,330,,,,,,931,0,931
42,Hanover County Public Schools,400,PATRICK HENRY HIGH,9,12,,,,,,,,,,,,,374,341,356,366,,"1,437",0,"1,437"
42,Hanover County Public Schools,410,PEARSON'S CORNER ELEM,PK,5,8,,99,,92,85,86,106,95,,,,,,,,,571,0,571
42,Hanover County Public Schools,552,POLE GREEN ELEM,PK,5,17,,90,,102,118,97,94,115,,,,,,,,,633,0,633
42,Hanover County Public Schools,30,RURAL POINT ELEM,PK,5,9,,79,,70,79,69,89,86,,,,,,,,,481,0,481
42,Hanover County Public Schools,40,SOUTH ANNA ELEM,PK,5,13,,83,,96,86,105,100,121,,,,,,,,,604,0,604
42,Hanover County Public Schools,440,STONEWALL JACKSON MIDDLE,6,8,,,,,,,,,,339,382,389,,,,,,"1,110",0,"1,110"
42,Hanover County Public Schools,290,WASHINGTON-HENRY ELEM,PK,5,0,,68,,67,68,77,76,84,,,,,,,,,440,0,440
113,Harrisonburg City Public Schools,12,HARRISONBURG HIGH,9,12,,,,,,,,,,,,,463,451,426,418,,"1,758",1,"1,759"
113,Harrisonburg City Public Schools,50,KEISTER ELEM,KG,4,60,,109,,87,93,105,106,,,,,,,,,,560,0,560
113,Harrisonburg City Public Schools,111,SKYLINE MIDDLE,5,8,,,,,,,,,244,232,228,228,,,,,,932,0,932
113,Harrisonburg City Public Schools,110,SMITHLAND ELEM,KG,4,5,,96,,101,108,123,104,,,,,,,,,,537,0,537
113,Harrisonburg City Public Schools,60,SPOTSWOOD ELEM,KG,4,11,,85,,84,87,91,82,,,,,,,,,,440,0,440
113,Harrisonburg City Public Schools,191,STONE SPRING ELEM,KG,4,154,,74,,92,77,80,68,,,,,,,,,,545,0,545
113,Harrisonburg City Public Schools,80,THOMAS HARRISON MIDDLE,5,8,,,,,,,,,233,199,236,193,,,,,,861,0,861
113,Harrisonburg City Public Schools,30,WATERMAN ELEM,KG,4,100,,92,,92,88,81,101,,,,,,,,,,554,0,554
43,Henrico County Public Schools,660,ADAMS ELEM,PK,5,38,,58,,49,51,81,70,83,,,,,,,,,430,0,430
43,Henrico County Public Schools,320,ARTHUR ASHE JR. ELEM,PK,5,68,,82,,74,75,61,74,67,,,,,,,,,501,0,501
43,Henrico County Public Schools,470,BAKER ELEM,PK,5,38,,55,,57,69,56,63,83,,,,,,,,,421,0,421
43,Henrico County Public Schools,500,BROOKLAND MIDDLE,6,8,,,,,,,,,,349,338,368,,,,,,"1,055",0,"1,055"
43,Henrico County Public Schools,650,CARVER ELEM,PK,5,,,75,,74,85,94,102,86,,,,,,,,,516,0,516
43,Henrico County Public Schools,590,CHAMBERLAYNE ELEM,PK,5,32,,65,,71,57,77,62,70,,,,,,,,,434,0,434
43,Henrico County Public Schools,93,COLONIAL TRAIL ELEM,KG,5,2,,111,,123,104,108,107,93,,,,,,,,,648,0,648
43,Henrico County Public Schools,400,CRESTVIEW ELEM,PK,5,40,,59,,59,78,63,64,61,,,,,,,,,424,0,424
43,Henrico County Public Schools,620,DAVIS ELEM,PK,5,4,,90,,94,113,87,88,73,,,,,,,,,549,0,549
43,Henrico County Public Schools,160,DEEP RUN HIGH,9,12,,,,,,,,,,,,,398,475,458,407,,"1,738",0,"1,738"
43,Henrico County Public Schools,120,DONAHOE ELEM,PK,5,47,,67,,84,81,80,94,74,,,,,,,,,527,0,527
43,Henrico County Public Schools,700,DUMBARTON ELEM,PK,5,30,,93,,81,100,103,86,125,,,,,,,,,618,0,618
43,Henrico County Public Schools,300,ECHO LAKE ELEM,PK,5,32,,83,,88,66,90,122,93,,,,,,,,,574,0,574
43,Henrico County Public Schools,92,ELKO MIDDLE,6,8,,,,,,,,,,304,285,303,,,,,,892,0,892
43,Henrico County Public Schools,200,FAIR OAKS ELEM,PK,5,28,,68,,53,63,67,60,56,,,,,,,,,395,0,395
43,Henrico County Public Schools,510,FAIRFIELD MIDDLE,6,8,,,,,,,,,,354,344,329,,,,,,"1,027",0,"1,027"
43,Henrico County Public Schools,410,FREEMAN HIGH,9,12,,,,,,,,,,,,,507,458,453,397,,"1,815",0,"1,815"
43,Henrico County Public Schools,150,GAYTON ELEM,PK,5,13,,98,,83,102,93,84,87,,,,,,,,,560,0,560
43,Henrico County Public Schools,20,GLEN ALLEN ELEM,PK,5,0,,101,,106,96,127,129,118,,,,,,,,,677,0,677
43,Henrico County Public Schools,96,GLEN ALLEN HIGH,9,12,,,,,,,,,,,,,430,438,459,436,,"1,763",0,"1,763"
43,Henrico County Public Schools,380,GLEN LEA ELEM,PK,5,32,,76,,72,70,70,76,79,,,,,,,,,475,0,475
43,Henrico County Public Schools,140,GODWIN HIGH,9,12,,,,,,,,,,,,,450,500,443,462,,"1,855",0,"1,855"
43,Henrico County Public Schools,260,GREENWOOD ELEM,PK,5,41,,103,,95,113,106,90,102,,,,,,,,,650,0,650
43,Henrico County Public Schools,94,HARVIE ELEM,KG,5,42,,95,,89,108,102,83,98,,,,,,,,,617,0,617
43,Henrico County Public Schools,610,HENRICO HIGH,9,12,,,,,,,,,,,,,531,438,433,418,,"1,820",0,"1,820"
43,Henrico County Public Schools,670,HERMITAGE HIGH,9,12,,,,,,,,,,,,,419,396,405,347,,"1,567",0,"1,567"
43,Henrico County Public Schools,640,HIGHLAND SPRINGS ELEM,PK,5,52,,82,,84,86,90,88,98,,,,,,,,,580,0,580
43,Henrico County Public Schools,190,HIGHLAND SPRINGS HIGH,9,12,,,,,,,,,,,,,531,471,432,412,,"1,846",0,"1,846"
43,Henrico County Public Schools,680,HOLLADAY ELEM,PK,5,33,,94,,110,102,100,87,110,,,,,,,,,636,0,636
43,Henrico County Public Schools,95,HOLMAN MIDDLE ,6,8,,,,,,,,,,322,304,308,,,,,,934,0,934
43,Henrico County Public Schools,100,HUNGARY CREEK MIDDLE,6,8,,,,,,,,,,367,385,341,,,,,,"1,093",0,"1,093"
43,Henrico County Public Schools,530,JOHNSON ELEM,PK,5,33,,93,,86,95,85,96,72,,,,,,,,,560,0,560
43,Henrico County Public Schools,82,KAECHELE ELEM,PK,5,21,,50,,67,69,57,84,93,,,,,,,,,441,0,441
43,Henrico County Public Schools,250,L. DOUGLAS WILDER MIDDLE,6,8,,,,,,,,,,238,274,268,,,,,,780,0,780
43,Henrico County Public Schools,430,LABURNUM ELEM,PK,5,56,,98,,84,120,79,78,80,,,,,,,,,595,0,595
43,Henrico County Public Schools,370,LAKESIDE ELEM,PK,5,16,,84,,83,91,92,83,73,,,,,,,,,522,0,522
43,Henrico County Public Schools,630,LONGAN ELEM,PK,5,40,,67,,77,68,77,76,70,,,,,,,,,475,0,475
43,Henrico County Public Schools,50,LONGDALE ELEM,PK,5,42,,64,,79,69,93,85,76,,,,,,,,,508,0,508
43,Henrico County Public Schools,540,MAYBEURY ELEM,PK,5,19,,99,,110,120,109,115,125,,,,,,,,,697,0,697
43,Henrico County Public Schools,450,MEHFOUD ELEM,PK,2,13,,98,,125,115,,,,,,,,,,,,351,0,351
43,Henrico County Public Schools,210,MONTROSE ELEM,PK,5,28,,47,,58,70,60,55,58,,,,,,,,,376,0,376
43,Henrico County Public Schools,390,MOODY MIDDLE,6,8,,,,,,,,,,349,345,330,,,,,,"1,024",0,"1,024"
43,Henrico County Public Schools,270,NUCKOLS FARM ELEM,PK,5,0,,91,,93,88,91,108,119,,,,,,,,,590,0,590
43,Henrico County Public Schools,440,PEMBERTON ELEM,PK,5,5,,53,,39,50,54,55,61,,,,,,,,,317,0,317
43,Henrico County Public Schools,570,PINCHBECK ELEM,PK,5,0,,87,,96,95,103,82,70,,,,,,,,,533,0,533
43,Henrico County Public Schools,280,POCAHONTAS MIDDLE,6,8,,,,,,,,,,326,332,311,,,,,,969,0,969
43,Henrico County Public Schools,690,QUIOCCASIN MIDDLE SCHOOL,6,8,,,,,,,,,,350,323,346,,,,,,"1,019",0,"1,019"
43,Henrico County Public Schools,420,RATCLIFFE ELEM,PK,5,18,,68,,88,81,63,76,72,,,,,,,,,466,0,466
43,Henrico County Public Schools,90,RIDGE ELEM,PK,5,0,,78,,101,78,103,113,86,,,,,,,,,559,0,559
43,Henrico County Public Schools,240,RIVERS EDGE ELEM,PK,5,0,,106,,124,101,125,105,115,,,,,,,,,676,0,676
43,Henrico County Public Schools,130,ROLFE MIDDLE,6,8,,,,,,,,,,301,337,323,,,,,,961,0,961
43,Henrico County Public Schools,220,SANDSTON ELEM,PK,5,30,,31,,23,38,39,24,44,,,,,,,,,229,0,229
43,Henrico County Public Schools,550,SEVEN PINES ELEM,PK,5,5,,75,,73,64,67,87,67,,,,,,,,,438,0,438
43,Henrico County Public Schools,710,SHADY GROVE ELEM,PK,5,5,,95,,115,118,115,141,143,,,,,,,,,732,0,732
43,Henrico County Public Schools,60,SHORT PUMP ELEM,PK,5,0,,88,,114,77,89,100,100,,,,,,,,,568,0,568
43,Henrico County Public Schools,80,SHORT PUMP MIDDLE,6,8,,,,,,,,,,255,289,267,,,,,,811,0,811
43,Henrico County Public Schools,480,SKIPWITH ELEM,PK,5,51,,120,,93,87,72,85,83,,,,,,,,,591,0,591
43,Henrico County Public Schools,230,SPRINGFIELD PARK ELEM,PK,5,7,,101,,110,109,121,97,122,,,,,,,,,667,0,667
43,Henrico County Public Schools,10,THREE CHOPT ELEM,PK,5,40,,36,,29,35,31,79,72,,,,,,,,,322,0,322
43,Henrico County Public Schools,490,TREVVETT ELEM,PK,5,28,,67,,65,64,78,91,94,,,,,,,,,487,0,487
43,Henrico County Public Schools,360,TUCKAHOE ELEM,PK,5,0,,92,,95,124,119,123,125,,,,,,,,,678,0,678
43,Henrico County Public Schools,520,TUCKAHOE MIDDLE,6,8,,,,,,,,,,365,395,335,,,,,,"1,095",0,"1,095"
43,Henrico County Public Schools,600,TUCKER HIGH,9,12,,,,,,,,,,,,,439,445,438,383,,"1,705",0,"1,705"
43,Henrico County Public Schools,310,TWIN HICKORY ELEM,PK,5,6,,89,,93,106,94,107,106,,,,,,,,,601,0,601
43,Henrico County Public Schools,290,VARINA ELEM,3,5,,,,,,,119,107,122,,,,,,,,,348,0,348
43,Henrico County Public Schools,580,VARINA HIGH,9,12,,,,,,,,,,,,,444,382,393,384,,"1,603",0,"1,603"
43,Henrico County Public Schools,330,WARD ELEM,PK,5,35,,75,,53,84,70,80,97,,,,,,,,,494,0,494
44,Henry County Public Schools,361,AXTON ELEM,PK,5,36,,73,,62,74,66,71,62,,,,,,,,,444,0,444
44,Henry County Public Schools,10,BASSETT HIGH,9,12,,,,,,,,,,,,,323,306,275,250,,"1,154",0,"1,154"
44,Henry County Public Schools,590,CAMPBELL COURT ELEM,PK,5,36,,57,,42,64,46,63,66,,,,,,,,,374,0,374
44,Henry County Public Schools,662,COLLINSVILLE PRIMARY,PK,2,54,,89,,100,92,,,,,,,,,,,,335,0,335
44,Henry County Public Schools,530,DREWRY MASON ELEM,PK,5,36,,70,,71,78,75,84,62,,,,,,,,,476,0,476
44,Henry County Public Schools,620,FIELDALE-COLLINSVILLE MIDDLE,6,8,,,,,,,,,,276,282,282,,,,,,840,0,840
44,Henry County Public Schools,480,G.W. CARVER ELEM,PK,5,60,,78,,82,82,91,83,82,,,,,,,,,558,0,558
44,Henry County Public Schools,661,JOHN REDD SMITH ELEM,3,5,,,,,,,94,112,95,,,,,,,,,301,0,301
44,Henry County Public Schools,670,LAUREL PARK MIDDLE,6,8,,,,,,,,,,260,255,267,,,,,,782,0,782
44,Henry County Public Schools,20,MAGNA VISTA HIGH,9,12,,,,,,,,,,,,,334,248,267,231,,"1,080",0,"1,080"
44,Henry County Public Schools,872,MOUNT OLIVET ELEM,PK,5,25,,42,,41,54,44,40,50,,,,,,,,,296,0,296
44,Henry County Public Schools,740,RICH ACRES ELEM,PK,5,26,,41,,44,42,49,38,49,,,,,,,,,289,0,289
44,Henry County Public Schools,220,SANVILLE ELEM,PK,5,24,,47,,40,48,47,28,29,,,,,,,,,263,0,263
44,Henry County Public Schools,760,STANLEYTOWN ELEM,PK,5,25,,33,,43,57,54,49,55,,,,,,,,,316,0,316
45,Highland County Public Schools,110,HIGHLAND ELEM,PK,5,16,,23,,16,11,16,18,8,,,,,,,,,108,0,108
45,Highland County Public Schools,220,HIGHLAND HIGH,6,12,,,,,,,,,,14,20,21,10,17,11,17,,110,0,110
114,Hopewell City Public Schools,110,CARTER G. WOODSON MIDDLE,6,8,,,,,,,,,,297,280,293,,,,,,870,0,870
114,Hopewell City Public Schools,40,DUPONT ELEM,KG,5,,,103,,114,98,122,126,129,,,,,,,,,692,0,692
114,Hopewell City Public Schools,140,HARRY E. JAMES ELEM,KG,5,,,114,,124,96,108,106,100,,,,,,,,,648,0,648
114,Hopewell City Public Schools,120,HOPEWELL HIGH,9,12,,,,,,,,,,,,,349,255,256,270,,"1,130",0,"1,130"
114,Hopewell City Public Schools,70,PATRICK COPELAND ELEM,KG,5,,,102,,125,115,110,109,93,,,,,,,,,654,0,654
114,Hopewell City Public Schools,151,WOODLAWN PRE-SCHOOL LRNG CTR.,PK,PK,298,,,,,,,,,,,,,,,,,298,0,298
46,Isle of Wight County Public Schools,421,CARROLLTON ELEM,PK,3,32,,148,,133,159,156,,,,,,,,,,,628,0,628
46,Isle of Wight County Public Schools,280,CARRSVILLE ELEM,PK,5,20,,43,,49,28,42,53,36,,,,,,,,,271,0,271
46,Isle of Wight County Public Schools,422,GEORGIE D. TYLER MIDDLE,6,8,,,,,,,,,,143,123,133,,,,,,399,0,399
46,Isle of Wight County Public Schools,320,HARDY ELEM,PK,3,36,,98,,99,118,122,,,,,,,,,,,473,0,473
46,Isle of Wight County Public Schools,40,SMITHFIELD HIGH,9,12,,,,,,,,,,,,,321,306,299,289,,"1,215",0,"1,215"
46,Isle of Wight County Public Schools,50,SMITHFIELD MIDDLE,7,8,,,,,,,,,,,281,322,,,,,,603,0,603
46,Isle of Wight County Public Schools,424,WESTSIDE ELEM,4,6,,,,,,,,267,224,304,,,,,,,,795,0,795
46,Isle of Wight County Public Schools,240,WINDSOR ELEM,PK,5,21,,69,,85,93,91,98,117,,,,,,,,,574,0,574
46,Isle of Wight County Public Schools,250,WINDSOR HIGH,9,12,,,,,,,,,,,,,133,132,117,111,,493,0,493
48,King George County Public Schools,100,KING GEORGE ELEM,KG,6,84,,123,,91,108,146,138,139,139,,,,,,,,968,18,986
48,King George County Public Schools,120,KING GEORGE HIGH,9,12,,,,,,,,,,,,,349,302,298,304,1,"1,254",1,"1,255"
48,King George County Public Schools,10,KING GEORGE MIDDLE,7,8,,,,,,,,,,,367,311,,,,,,678,0,678
48,King George County Public Schools,50,POTOMAC ELEM,KG,6,,,74,,100,83,97,107,90,92,,,,,,,,643,0,643
48,King George County Public Schools,221,SEALSTON ELEM,KG,6,,,110,,98,130,121,115,116,114,,,,,,,,804,0,804
50,King William County Public Schools,180,ACQUINTON ELEM,3,5,,,,,,,182,173,163,,,,,,,,,518,0,518
50,King William County Public Schools,190,COOL SPRING PRIMARY,PK,2,19,,147,,157,133,,,,,,,,,,,,456,0,456
50,King William County Public Schools,160,HAMILTON HOLMES MIDDLE,6,8,,,,,,,,,,195,175,183,,,,,,553,0,553
50,King William County Public Schools,130,KING WILLIAM HIGH,9,12,,,,,,,,,,,,,194,166,158,154,,672,0,672
49,King and Queen County Public Schools,280,CENTRAL HIGH,8,12,,,,,,,,,,,,43,53,43,42,28,,209,0,209
49,King and Queen County Public Schools,200,KING & QUEEN ELEM,PK,7,17,,33,,39,41,41,48,36,28,39,,,,,,,322,0,322
49,King and Queen County Public Schools,290,LAWSON-MARRIOTT ELEM,PK,7,17,,31,,46,35,48,43,41,33,27,,,,,,,321,0,321
51,Lancaster County Public Schools,10,LANCASTER HIGH,9,12,,,,,,,,,,,,,100,99,91,96,,386,0,386
51,Lancaster County Public Schools,110,LANCASTER MIDDLE,4,8,,,,,,,,95,71,79,96,88,,,,,,429,0,429
51,Lancaster County Public Schools,210,LANCASTER PRIMARY,PK,3,100,,79,,90,72,65,,,,,,,,,,,406,0,406
52,Lee County Public Schools,160,DRYDEN ELEM,PK,5,42,,50,,50,56,46,42,52,,,,,,,,,338,0,338
52,Lee County Public Schools,330,ELK KNOB ELEM,PK,5,44,,52,,56,57,50,57,49,,,,,,,,,365,0,365
